Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Requests
"2026-03-05T02:23:00.622Z","","","Included","claude-4.6-opus-max-thinking","No","99814","9","582962","4945","687730","2"
"2026-03-05T02:03:16.970Z","","","Included","claude-4.6-opus-max-thinking","No","90777","19","1305735","10618","1407149","2"
"2026-03-05T01:45:24.607Z","","","Included","claude-4.6-opus-max-thinking","No","47406","9","236149","5817","289381","2"
"2026-03-04T06:03:00.120Z","","","Included","claude-4.6-opus-max-thinking","No","253711","100267","1073446","41910","1469334","2"
"2026-03-04T06:01:33.657Z","","","Included","claude-4.6-opus-max-thinking","No","163113","4","141764","235","305116","2"
"2026-03-04T05:57:28.642Z","","","Included","claude-4.6-opus-max-thinking","No","142284","3","0","9","142296","2"
"2026-03-04T05:36:37.583Z","","","Included","claude-4.6-opus-max-thinking","No","141401","15","1616257","21841","1779514","2"
"2026-03-04T04:31:40.796Z","","","Included","composer-1.5","No","0","84794","172480","4592","261866","2"
"2026-03-04T04:31:19.557Z","","","Included","claude-4.6-opus-max-thinking","No","115940","37","3289527","35814","3441318","2"
"2026-03-02T06:42:47.374Z","","","Included","claude-4.6-opus-max-thinking","No","33531","6","81185","3648","118370","2"
"2026-02-28T06:00:14.298Z","","","Included","claude-4.6-opus-max-thinking","No","321842","46958","16625779","36947","17031526","2"
"2026-02-28T05:53:41.547Z","","","Included","claude-4.6-opus-max-thinking","No","16901","31","3786672","11525","3815129","2"
"2026-02-28T05:49:34.762Z","","","Included","claude-4.6-opus-max-thinking","No","112433","20","1774322","9825","1896600","2"
"2026-02-28T05:44:21.655Z","","","Included","composer-1","No","0","53277","70016","3952","127245","1"
"2026-02-28T05:44:15.955Z","","","Included","composer-1","No","0","78990","250816","4474","334280","1"
"2026-02-28T05:43:45.475Z","","","Included","composer-1","No","0","37731","84256","4030","126017","1"
"2026-02-28T05:43:36.941Z","","","Included","claude-4.6-opus-max-thinking","No","63554","8","181890","6932","252384","2"
"2026-02-28T05:39:42.098Z","","","Included","claude-4.6-opus-max-thinking","No","19224","7","145159","15547","179937","2"
"2026-02-28T05:39:21.093Z","","","Included","claude-4.6-opus-max-thinking","No","17535","7","149642","8584","175768","2"
"2026-02-28T05:39:08.251Z","","","Included","claude-4.6-opus-max-thinking","No","27607","7","153570","12338","193522","2"
"2026-02-28T05:38:08.368Z","","","Included","claude-4.6-opus-max-thinking","No","269601","143050","1395392","14770","1822813","2"
"2026-02-28T04:15:50.088Z","","","Included","claude-4.6-opus-max-thinking","No","162080","78","9613491","54086","9829735","2"
"2026-02-28T04:12:29.734Z","","","Included","composer-1","No","0","71486","144384","5078","220948","1"
"2026-02-28T04:12:29.278Z","","","Included","composer-1","No","0","70456","155040","3338","228834","1"
"2026-02-28T04:12:15.194Z","","","Included","claude-4.6-opus-max-thinking","No","24050","7","168343","6321","198721","2"
"2026-02-28T04:11:57.300Z","","","Included","claude-4.6-opus-max-thinking","No","24345","3","0","861","25209","2"
"2026-02-27T10:38:55.638Z","","","Included","composer-1.5","No","0","2555","75808","2348","80711","2"
"2026-02-27T10:38:10.132Z","","","Included","composer-1.5","No","0","28149","72256","1182","101587","2"
"2026-02-27T08:26:59.641Z","","","Included","claude-4.6-opus-max-thinking","No","158169","66626","1691279","7859","1923933","2"
"2026-02-27T07:50:23.739Z","","","Included","claude-4.6-opus-max-thinking","No","295056","402127","10247244","83371","11027798","2"
"2026-02-27T06:02:47.358Z","","","Included","claude-4.6-opus-max-thinking","No","30199","21","1655075","11293","1696588","2"
"2026-02-27T05:56:21.873Z","","","Included","claude-4.6-opus-max-thinking","No","86556","134038","1431170","13332","1665096","2"
"2026-02-27T05:44:46.468Z","","","Included","claude-4.6-opus-max-thinking","No","155015","67","7290855","27058","7472995","2"
"2026-02-27T05:39:19.808Z","","","Included","claude-4.6-opus-max-thinking","No","72368","239982","790976","26267","1129593","2"
"2026-02-27T03:40:35.769Z","","","Included","claude-4.6-opus-max-thinking","No","64519","13","609195","2808","676535","2"
"2026-02-27T02:20:43.814Z","","","Included","claude-4.6-opus-max-thinking","No","4957","5","272410","3065","280437","2"
"2026-02-27T02:15:41.169Z","","","Included","claude-4.6-opus-max-thinking","No","48550","83588","505385","25749","663272","2"
"2026-02-27T02:15:28.146Z","","","Included","claude-4.6-opus-max-thinking","No","0","3","173207","9","173219","2"
"2026-02-27T02:13:30.679Z","","","Included","claude-4.6-opus-max-thinking","No","173207","3","0","9","173219","2"
"2026-02-27T02:03:28.289Z","","","Included","claude-4.6-opus-max-thinking","No","16398","8","1309738","9364","1335508","2"
"2026-02-27T01:56:21.714Z","","","Included","claude-4.6-opus-max-thinking","No","284896","5","152439","26220","463560","2"
"2026-02-27T01:30:37.602Z","","","Included","claude-4.6-opus-max-thinking","No","128056","14","1394634","62897","1585601","2"
"2026-02-27T01:27:31.675Z","","","Included","claude-4.6-opus-max-thinking","No","214680","137348","97817","17837","467682","2"
"2026-02-26T09:51:25.211Z","","","Included","claude-4.6-opus-max-thinking","No","122118","6","349994","4639","476757","2"
"2026-02-26T09:14:07.995Z","","","Included","claude-4.6-opus-max-thinking","No","111821","6","273748","27615","413190","2"
"2026-02-26T09:09:17.093Z","","","Included","claude-4.6-opus-max-thinking","No","71782","6","99052","16869","187709","2"
"2026-02-26T09:02:22.449Z","","","Included","claude-4.6-opus-max-thinking","No","181566","129433","1395048","15652","1721699","2"
"2026-02-26T08:57:45.154Z","","","Included","claude-4.6-opus-max-thinking","No","169652","8","838674","1756","1010090","2"
"2026-02-26T08:40:32.520Z","","","Included","claude-4.6-opus-max-thinking","No","165183","225916","7212986","13059","7617144","2"
"2026-02-26T08:25:48.890Z","","","Included","claude-4.6-opus-max-thinking","No","134926","13","1208509","9003","1352451","2"
"2026-02-26T08:06:29.166Z","","","Included","claude-4.6-opus-max-thinking","No","99580","12","858481","4234","962307","2"
"2026-02-26T07:42:43.701Z","","","Included","claude-4.6-opus-max-thinking","No","87096","121192","3069072","45102","3322462","2"
"2026-02-26T07:40:16.330Z","","","Included","claude-4.6-opus-max-thinking","No","171052","3","0","1526","172581","2"
"2026-02-26T07:12:55.513Z","","","Included","claude-4.6-opus-max-thinking","No","169485","16","2047040","26011","2242552","2"
"2026-02-26T06:42:40.983Z","","","Included","claude-4.6-opus-max-thinking","No","458796","137223","5257815","63551","5917385","2"
"2026-02-26T06:08:22.691Z","","","Included","claude-4.6-sonnet-medium-thinking","No","158772","61","6924522","49425","7132780","2"
"2026-02-26T06:03:17.667Z","","","Errored, No Charge","claude-4.6-sonnet-medium-thinking","No","","","","","","-"
"2026-02-26T05:54:31.480Z","","","Included","claude-4.6-opus-high-thinking","No","71644","101577","431250","18141","622612","2"
"2026-02-26T04:00:17.423Z","","","Included","claude-4.6-opus-high-thinking","No","153188","6","169025","12927","335146","2"
"2026-02-26T03:58:38.174Z","","","Included","composer-1.5","No","0","57390","1071200","6558","1135148","2"
"2026-02-26T03:54:28.629Z","","","Included","claude-4.6-opus-high-thinking","No","82090","5","58572","11481","152148","2"
"2026-02-26T03:48:15.095Z","","","Included","claude-4.6-opus-high-thinking","No","12507","10","590460","11825","614802","2"
"2026-02-26T03:48:01.981Z","","","Included","claude-4.6-opus-high-thinking","No","68863","4","67622","829","137318","2"
"2026-02-26T03:36:50.458Z","","","Included","claude-4.6-opus-high-thinking","No","162913","3","0","8995","171911","2"
"2026-02-26T03:29:04.252Z","","","Included","claude-4.6-opus-high-thinking","No","151943","5","58429","10141","220518","2"
"2026-02-26T03:19:22.693Z","","","Included","claude-4.6-opus-high-thinking","No","42662","22","979551","22429","1044664","2"
"2026-02-26T03:15:58.607Z","","","Included","claude-4.6-opus-high-thinking","No","169378","5","44471","9603","223457","2"
"2026-02-26T03:09:49.005Z","","","Included","auto","No","0","19282","59392","4211","82885","1"
"2026-02-26T02:46:28.496Z","","","Included","auto","No","0","66215","920576","17927","1004718","1"
"2026-02-25T05:37:35.074Z","","","Included","claude-4.6-opus-high-thinking","No","51576","6","87106","3231","141919","2"
"2026-02-25T03:55:01.856Z","","","Included","claude-4.6-opus-high-thinking","No","30134","5","52689","3926","86754","2"
"2026-02-25T03:14:04.872Z","","","Included","claude-4.6-opus-high-thinking","No","32640","8","136947","4963","174558","2"
"2026-02-10T08:01:29.659Z","","","Included","composer-1.5","No","5373","0","788992","3776","798141","2"
"2026-02-10T08:00:18.440Z","","","Included","composer-1.5","No","6804","0","309376","668","316848","2"
"2026-02-10T07:55:43.296Z","","","Included","composer-1.5","No","1818","0","300032","1352","303202","2"
"2026-02-10T07:47:03.334Z","","","Included","composer-1.5","No","7632","0","564320","1157","573109","2"
"2026-02-10T07:25:14.065Z","","","Included","composer-1.5","No","15461","0","801952","4185","821598","2"
"2026-02-10T07:20:25.263Z","","","Included","composer-1.5","No","19460","0","551104","3076","573640","2"
"2026-02-10T06:58:07.945Z","","","Included","composer-1.5","No","19471","0","196992","2306","218769","2"
"2026-02-10T06:21:56.702Z","","","Included","composer-1.5","No","26338","0","39072","1329","66739","2"
"2026-02-10T06:19:18.607Z","","","Included","composer-1.5","No","1643","0","53280","1138","56061","2"
"2026-02-10T05:59:34.260Z","","","Included","composer-1.5","No","27469","0","134656","3106","165231","2"
"2026-02-10T05:48:46.775Z","","","Included","composer-1.5","No","94574","7112","428576","3695","533957","2"
"2026-02-10T03:49:59.432Z","","","Included","composer-1.5","No","82373","0","498784","6845","588002","2"
"2026-02-10T03:48:03.895Z","","","Included","composer-1.5","No","2550","0","192768","1105","196423","2"
"2026-02-10T03:35:58.747Z","","","Included","composer-1.5","No","5767","5264","270720","2438","284189","2"
"2026-02-10T03:28:55.899Z","","","Included","composer-1.5","No","75840","0","416576","3287","495703","2"
"2026-02-09T09:49:53.015Z","","","Included","auto","No","72881","0","649216","4391","726488","1"
"2026-02-09T09:09:05.885Z","","","Included","auto","No","7249","0","368128","2952","378329","1"
"2026-02-09T08:58:51.618Z","","","Included","auto","No","5627","0","164864","1863","172354","1"
"2026-02-09T08:31:31.947Z","","","Included","auto","No","17521","0","358400","3146","379067","1"
"2026-02-09T08:18:25.166Z","","","Included","auto","No","30768","0","248320","5251","284339","1"
"2026-02-09T06:18:15.497Z","","","Included","auto","No","21302","0","107520","2913","131735","1"
"2026-02-02T04:04:27.342Z","","","Included","claude-4.5-opus-high-thinking","No","24532","130802","1662219","28537","1846090","2"
"2026-02-02T03:56:23.430Z","","","Included","claude-4.5-opus-high-thinking","No","152608","296","1778458","12530","1943892","2"
"2026-02-02T03:40:20.209Z","","","Included","claude-4.5-opus-high-thinking","No","268165","151334","2393054","55820","2868373","2"
"2026-02-02T03:35:25.905Z","","","Included","claude-4.5-opus-high-thinking","No","205287","136","822585","16042","1044050","2"
"2026-01-28T04:27:09.353Z","","","Included","claude-4.5-opus-high-thinking","No","164658","141627","969199","10906","1286390","2"
"2026-01-28T04:17:27.882Z","","","Included","claude-4.5-opus-high-thinking","No","13919","128","1027107","4953","1046107","2"
"2026-01-28T04:10:08.918Z","","","Included","claude-4.5-opus-high-thinking","No","143397","108","676440","17448","837393","2"
"2026-01-28T03:55:50.075Z","","","Included","claude-4.5-opus-high-thinking","No","117585","208","1072991","17717","1208501","2"
"2026-01-28T03:43:30.159Z","","","Included","claude-4.5-opus-high-thinking","No","91704","328","1072583","21454","1186069","2"
"2026-01-27T02:31:09.555Z","","","Included","claude-4.5-opus-high-thinking","No","132557","28","110501","5021","248107","2"
"2026-01-27T02:01:49.902Z","","","Included","claude-4.5-opus-high-thinking","No","104690","88","363704","7911","476393","2"
"2026-01-27T01:52:20.621Z","","","Included","claude-4.5-opus-high-thinking","No","62621","88","133436","7192","203337","2"
"2026-01-23T06:59:29.885Z","","","Included","claude-4.5-opus-high-thinking","No","98376","45","180117","6384","284922","2"
"2026-01-23T06:40:20.956Z","","","Included","claude-4.5-opus-high-thinking","No","78638","68","129539","9022","217267","2"
"2026-01-20T08:47:11.583Z","","","Included","claude-4.5-opus-high-thinking","No","115271","8156","2312558","14429","2450414","2"
"2026-01-20T06:17:49.561Z","","","Included","claude-4.5-opus-high-thinking","No","74230","1318","393847","8685","478080","2"
"2026-01-20T06:05:39.638Z","","","Included","claude-4.5-opus-high-thinking","No","55016","108","175926","16639","247689","2"
"2026-01-14T02:05:09.507Z","","","Included","claude-4.5-opus-high-thinking","No","84394","408","1272343","16217","1373362","2"
"2026-01-13T09:23:00.363Z","","","Included","claude-4.5-opus-high-thinking","No","52765","83876","523370","20858","680869","2"
"2026-01-13T09:15:07.686Z","","","Included","claude-4.5-opus-high-thinking","No","107794","122","1372199","12467","1492582","2"
"2026-01-13T09:09:57.350Z","","","Included","claude-4.5-sonnet-thinking","No","19666","56","720747","6551","747020","2"
"2026-01-13T09:05:56.431Z","","","Included","claude-4.5-sonnet-thinking","No","67159","104","934991","8453","1010707","2"
"2026-01-13T07:18:20.797Z","","","Included","claude-4.5-sonnet-thinking","No","168255","972","1232724","17220","1419171","2"
"2026-01-13T07:18:11.412Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T07:17:51.387Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T07:17:47.582Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T07:17:41.527Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T07:17:20.274Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T07:02:32.206Z","","","Included","claude-4.5-opus-high-thinking","No","141578","1971","2890413","20184","3054146","2"
"2026-01-13T07:01:26.888Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T07:01:23.253Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T07:01:04.342Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","","","","","","-"
"2026-01-13T06:20:11.130Z","","","Included","claude-4.5-opus-high-thinking","No","125106","17316","1575499","18562","1736483","2"
"2026-01-13T06:05:24.442Z","","","Included","claude-4.5-opus-high-thinking","No","213621","15123","2884592","25122","3138458","2"
"2026-01-13T02:00:30.917Z","","","Included","claude-4.5-opus-high-thinking","No","44229","506","102431","5291","152457","2"
"2026-01-13T01:55:02.588Z","","","Included","claude-4.5-opus-high-thinking","No","64552","108","211536","6881","283077","2"
"2026-01-12T07:05:40.969Z","","","Included","claude-4.5-opus-high-thinking","No","71547","791","56997","14687","144022","2"
"2026-01-12T06:49:55.175Z","","","Included","claude-4.5-opus-high-thinking","No","40897","105","209275","12204","262481","2"
"2026-01-12T06:47:00.677Z","","","Included","claude-4.5-opus-high-thinking","No","39289","108","188327","2602","230326","2"
"2025-12-30T09:29:37.594Z","","","Included","claude-4.5-opus-high-thinking","No","84644","1000","403284","4705","493633","2"
"2025-12-30T09:17:36.167Z","","","Included","claude-4.5-opus-high-thinking","No","270299","1411","1317498","13156","1602364","2"
"2025-12-30T08:33:33.229Z","","","Included","claude-4.5-opus-high-thinking","No","149962","208","930064","29431","1109665","2"
"2025-12-30T07:50:45.566Z","","","Included","claude-4.5-opus-high-thinking","No","169803","19979","300562","8554","498898","2"
"2025-12-30T06:04:45.508Z","","","Included","claude-4.5-opus-high-thinking","No","122116","400","1551079","7901","1681496","2"
"2025-12-30T06:02:08.148Z","","","Included","claude-4.5-opus-high-thinking","No","116202","2233","665300","6274","790009","2"
"2025-12-30T04:05:57.293Z","","","Included","claude-4.5-opus-high-thinking","No","61371","228","477096","14064","552759","2"
"2025-12-29T06:52:23.776Z","","","Included","claude-4.5-opus-high-thinking","No","143250","16122","1602435","13022","1774829","2"
"2025-12-29T06:23:48.189Z","","","Included","claude-4.5-opus-high-thinking","No","172088","754","2951919","25549","3150310","2"
"2025-12-26T08:58:57.545Z","","","Included","claude-4.5-opus-high-thinking","No","475941","84547","1259976","19075","1839539","2"
"2025-12-26T08:33:00.614Z","","","Included","claude-4.5-opus-high-thinking","No","291112","1236","3494215","7389","3793952","2"
"2025-12-26T08:22:07.848Z","","","Included","claude-4.5-opus-high-thinking","No","239206","7177","819250","4226","1069859","2"
"2025-12-26T08:09:53.578Z","","","Included","claude-4.5-opus-high-thinking","No","202934","2286","2710630","13629","2929479","2"
"2025-12-26T07:55:51.723Z","","","Included","claude-4.5-opus-high-thinking","No","123012","74342","1231398","57209","1485961","2"
"2025-12-26T07:51:44.896Z","","","Included","claude-4.5-opus-high-thinking","No","0","36856","0","21169","58025","2"
"2025-12-26T07:46:04.426Z","","","Included","claude-4.5-opus-high-thinking","No","100918","96151","301662","32522","531253","2"
"2025-12-26T07:14:09.242Z","","","Included","claude-4.5-opus-high-thinking","No","228365","2863","16017153","30864","16279245","2"
"2025-12-26T07:13:11.013Z","","","Included","claude-4.5-opus-high-thinking","No","990","722","126603","1844","130159","2"
"2025-12-26T07:06:44.972Z","","","Included","claude-4.5-opus-high-thinking","No","111918","930","377878","4324","495050","2"
"2025-12-26T06:59:24.475Z","","","Included","claude-4.5-opus-high-thinking","No","102091","10710","2492159","9509","2614469","2"
"2025-12-26T06:47:22.875Z","","","Included","claude-4.5-opus-high-thinking","No","428199","166886","2253821","68885","2917791","2"
"2025-12-26T06:22:22.054Z","","","Included","claude-4.5-opus-high-thinking","No","456560","118858","3251855","59322","3886595","2"
"2025-12-26T06:01:31.233Z","","","Included","claude-4.5-opus-high-thinking","No","412920","151517","2726612","56634","3347683","2"
"2025-12-26T05:02:29.414Z","","","Included","claude-4.5-opus-high-thinking","No","282079","12122","4448391","36976","4779568","2"
"2025-12-26T04:58:52.351Z","","","Included","claude-4.5-opus-high-thinking","No","151704","9565","837495","4082","1002846","2"
"2025-12-26T04:48:01.743Z","","","Included","claude-4.5-opus-high-thinking","No","122505","1632","230220","2767","357124","2"
"2025-12-26T04:15:43.123Z","","","Errored, No Charge","claude-4.5-opus-high-thinking","No","116907","3747","1104914","7251","1232819","-"
"2025-12-26T04:09:20.456Z","","","Included","claude-4.5-opus-high-thinking","No","98424","177","579491","8123","686215","2"
"2025-12-26T02:48:18.787Z","","","Included","claude-4.5-opus-high-thinking","No","401359","14353","8576025","19423","9011160","2"
"2025-12-24T09:59:06.808Z","","","Included","claude-4.5-opus-high-thinking","No","248904","6069","6242189","20317","6517479","2"
"2025-12-24T09:42:47.734Z","","","Included","claude-4.5-opus-high-thinking","No","131007","3139","4866534","20425","5021105","2"
"2025-12-24T09:02:26.036Z","","","Included","claude-4.5-opus-high-thinking","No","213558","1851","3544902","8272","3768583","2"
"2025-12-24T08:37:26.395Z","","","Included","auto","No","0","6410","0","21","6431","1"
"2025-12-24T07:51:25.800Z","","","Included","claude-4.5-opus-high-thinking","No","418234","2710","13258093","33851","13712888","2"
"2025-12-24T07:37:40.665Z","","","Included","claude-4.5-opus-high-thinking","No","82009","1186","2218129","10769","2312093","2"
"2025-12-24T07:17:11.991Z","","","Included","claude-4.5-opus-high-thinking","No","394761","105483","4114283","40587","4655114","2"
"2025-12-24T07:15:28.018Z","","","Included","claude-4.5-opus-high-thinking","No","359847","8203","8591402","34786","8994238","2"
"2025-12-24T07:08:29.702Z","","","Included","claude-4.5-opus-high-thinking","No","104926","205","749923","4390","859444","2"
"2025-12-24T06:33:34.956Z","","","Included","claude-4.5-opus-high-thinking","No","294313","1023","1671261","4754","1971351","2"
"2025-12-24T05:13:24.075Z","","","Included","claude-4.5-opus-high-thinking","No","153800","3807","13042225","31976","13231808","2"
"2025-12-24T04:39:39.909Z","","","Included","claude-4.5-opus-high-thinking","No","263215","157411","2394929","79264","2894819","2"
"2025-12-24T04:02:31.922Z","","","Included","claude-4.5-opus-high-thinking","No","363411","2404","8529740","44347","8939902","2"
"2025-12-24T03:49:03.117Z","","","Included","claude-4.5-opus-high-thinking","No","293454","116907","2913069","61106","3384536","2"
"2025-12-24T03:18:25.353Z","","","Included","claude-4.5-opus-high-thinking","No","443635","61752","4829949","32631","5367967","2"
"2025-12-24T02:52:40.238Z","","","Included","claude-4.5-opus-high-thinking","No","76115","546","3637759","30622","3745042","2"
"2025-12-24T02:47:41.372Z","","","Included","claude-4.5-opus-high-thinking","No","21413","854","478493","2389","503149","2"
"2025-12-24T02:42:32.655Z","","","Included","claude-4.5-opus-high-thinking","No","83370","1076","998602","8204","1091252","2"
"2025-12-24T02:31:17.120Z","","","Included","claude-4.5-opus-high-thinking","No","146656","3027","2216027","16802","2382512","2"
"2025-12-24T02:16:56.766Z","","","Included","claude-4.5-opus-high-thinking","No","115938","1444","4056281","14828","4188491","2"
"2025-12-24T02:06:16.697Z","","","Included","claude-4.5-opus-high-thinking","No","85472","5378","2163394","15073","2269317","2"
"2025-12-24T01:55:08.621Z","","","Included","claude-4.5-opus-high-thinking","No","158208","955","1684667","23071","1866901","2"
"2025-12-24T01:33:14.939Z","","","Included","claude-4.5-opus-high-thinking","No","281378","5729","5153426","36720","5477253","2"
"2025-12-24T01:29:26.498Z","","","Included","claude-4.5-sonnet-thinking","No","95863","1798","414730","8979","521370","2"
"2025-12-01T14:59:18.866Z","","","Included","claude-4.5-opus-high-thinking","No","28601","397","0","1527","30525","2"
"2025-12-01T10:16:37.702Z","","","Included","claude-4.5-opus-high-thinking","No","1902","260","23669","1480","27311","2"
"2025-12-01T10:15:29.205Z","","","Included","claude-4.5-opus-high-thinking","No","23669","14","19863","3493","47039","2"
"2025-11-28T15:52:53.456Z","","","Included","claude-4.5-opus-high-thinking","No","52526","928","1039774","11034","1104262","2"
"2025-11-28T15:49:36.546Z","","","Included","claude-4.5-opus-high-thinking","No","49428","44","181693","9762","240927","2"
"2025-11-21T16:53:58.971Z","","","Included","claude-4.5-sonnet","No","34440","354","158637","2640","196071","1"
"2025-11-21T16:52:17.238Z","","","Included","gpt-5.1-codex-high","No","0","7533","690432","1257","699222","1"
"2025-11-21T16:50:37.742Z","","","Included","gpt-5.1-codex-high","No","0","11463","677888","706","690057","1"
"2025-11-21T16:48:44.073Z","","","Included","gpt-5.1-codex-high","No","0","12569","811776","1777","826122","1"
"2025-11-21T16:46:06.502Z","","","Included","gpt-5.1-codex-high","No","0","87199","862208","2735","952142","1"
"2025-11-21T16:44:20.425Z","","","Included","composer-1","No","3391","0","1270336","2406","1276133","1"
"2025-11-21T16:42:17.686Z","","","Included","composer-1","No","3803","0","1364768","3304","1371875","1"
"2025-11-21T16:40:38.667Z","","","Included","composer-1","No","126143","1456","664704","2800","795103","1"
"2025-11-21T16:38:24.226Z","","","Included","gpt-5.1-codex-high","No","0","458826","487168","2302","948296","1"
"2025-11-21T16:36:42.973Z","","","Included","gpt-5.1-codex-high","No","0","4939","336768","2596","344303","1"
"2025-11-21T16:35:16.418Z","","","Included","gpt-5.1-codex-high","No","0","4893","330368","883","336144","1"
"2025-11-21T16:33:28.497Z","","","Included","gpt-5.1-codex-high","No","0","4798","660608","1859","667265","1"
"2025-11-21T16:30:41.850Z","","","Included","gpt-5.1-codex-high","No","0","5314","212480","308","218102","1"
"2025-11-21T16:27:43.685Z","","","Included","gpt-5.1-codex-high","No","0","61833","594560","3636","660029","1"
"2025-11-21T16:20:51.246Z","","","Included","gpt-5.1-codex-high","No","0","318343","2393856","10156","2722355","1"
"2025-11-21T16:18:20.149Z","","","Included","claude-4.5-sonnet-thinking","No","106455","1291","730388","2646","840780","2"
"2025-11-21T16:16:31.512Z","","","Included","composer-1","No","9298","0","1019872","5481","1034651","1"
"2025-11-21T16:14:53.992Z","","","Included","composer-1","No","13986","0","1172704","5181","1191871","1"
"2025-11-21T16:12:48.858Z","","","Included","composer-1","No","9251","0","998048","3393","1010692","1"
"2025-11-21T16:10:04.861Z","","","Included","composer-1","No","8286","0","261024","908","270218","1"
"2025-11-21T16:08:56.017Z","","","Included","composer-1","No","42513","0","723488","4847","770848","1"
"2025-11-21T16:07:19.619Z","","","Included","claude-4.5-sonnet-thinking","No","3058","373","261560","2100","267091","2"
"2025-11-21T16:02:05.309Z","","","Included","claude-4.5-sonnet-thinking","No","16280","403","784613","7232","808528","2"
"2025-11-21T16:00:22.352Z","","","Included","claude-4.5-sonnet-thinking","No","3056","462","165919","1575","171012","2"
"2025-11-21T15:56:27.945Z","","","Included","claude-4.5-sonnet-thinking","No","36122","183","852960","3424","892689","2"
"2025-11-21T15:54:25.321Z","","","Included","claude-4.5-sonnet-thinking","No","5555","377","1161527","4252","1171711","2"
"2025-11-21T15:51:09.156Z","","","Included","claude-4.5-sonnet-thinking","No","16224","198","2168974","4577","2189973","2"
"2025-11-21T15:49:03.285Z","","","Included","claude-4.5-sonnet-thinking","No","2517","127","582707","1592","586943","2"
"2025-11-21T15:46:45.084Z","","","Included","claude-4.5-sonnet-thinking","No","3755","286","856304","2081","862426","2"
"2025-11-21T15:44:48.709Z","","","Included","claude-4.5-sonnet-thinking","No","4794","259","967369","3240","975662","2"
"2025-11-21T15:42:34.799Z","","","Included","claude-4.5-sonnet-thinking","No","136079","820","918419","5108","1060426","2"
"2025-11-21T15:29:06.465Z","","","Included","claude-4.5-sonnet-thinking","No","18618","725","3916253","10079","3945675","2"
"2025-11-21T15:23:59.963Z","","","Included","claude-4.5-sonnet-thinking","No","10265","596","1548168","6261","1565290","2"
"2025-11-21T15:20:12.371Z","","","Included","claude-4.5-sonnet-thinking","No","10174","1140","1029418","6988","1047720","2"
"2025-11-21T15:14:19.044Z","","","Included","claude-4.5-sonnet-thinking","No","20509","1134","1437343","12118","1471104","2"
"2025-11-21T15:08:24.804Z","","","Included","claude-4.5-sonnet-thinking","No","15030","740","1755904","8702","1780376","2"
"2025-11-21T15:00:35.341Z","","","Included","claude-4.5-sonnet-thinking","No","57811","1975","1361853","11767","1433406","2"
"2025-11-21T14:57:13.785Z","","","Included","claude-4.5-sonnet-thinking","No","13373","590","1315529","11499","1340991","2"
"2025-11-21T14:48:57.054Z","","","Included","claude-4.5-sonnet-thinking","No","144664","540","4750065","11979","4907248","2"
"2025-11-21T14:42:15.603Z","","","Included","claude-4.5-sonnet-thinking","No","138635","924","6648057","11738","6799354","2"
"2025-11-21T14:29:20.459Z","","","Included","claude-4.5-sonnet-thinking","No","21502","922","165886","9225","197535","2"
"2025-11-21T14:15:36.990Z","","","Included","claude-4.5-sonnet-thinking","No","65763","192","0","4984","70939","2"
"2025-11-21T14:05:17.781Z","","","Included","claude-4.5-sonnet-thinking","No","30892","133","170199","5501","206725","2"
"2025-11-21T14:03:17.333Z","","","Included","claude-4.5-sonnet-thinking","No","6388","157","328281","6292","341118","2"
"2025-11-21T14:00:29.166Z","","","Included","claude-4.5-sonnet-thinking","No","15465","321","622246","6120","644152","2"
"2025-11-21T13:54:12.194Z","","","Included","claude-4.5-sonnet-thinking","No","9398","208","898804","8345","916755","2"
"2025-11-21T13:50:57.095Z","","","Included","claude-4.5-sonnet-thinking","No","5684","973","720239","2964","729860","2"
"2025-11-21T13:48:07.443Z","","","Included","claude-4.5-sonnet-thinking","No","141433","3869","933610","8544","1087456","2"
"2025-11-20T17:02:12.273Z","","","Included","claude-4.5-sonnet-thinking","No","2629","804","373589","862","377884","2"
"2025-11-20T16:59:01.916Z","","","Included","claude-4.5-sonnet-thinking","No","109452","699","1079825","6778","1196754","2"
"2025-11-20T16:56:58.223Z","","","Included","claude-4.5-sonnet-thinking","No","8507","531","649260","2541","660839","2"
"2025-11-20T16:55:10.974Z","","","Included","claude-4.5-sonnet-thinking","No","7863","986","730091","1608","740548","2"
"2025-11-20T16:54:02.550Z","","","Included","claude-4.5-sonnet-thinking","No","3971","155","400485","1456","406067","2"
"2025-11-20T16:52:35.964Z","","","Included","claude-4.5-sonnet-thinking","No","5540","987","386258","826","393611","2"
